0.05904761904761905,0.3451492403136949
0.05904761904761905,0.3415848783579699
0.061919337681361604,0.33626188399097795
0.06891825358072917,0.3264263478165292
0.08145953950427827,0.3139864674661596
0.10232477097284226,0.2951947113228955
0.13877676827566965,0.2694897324749181
0.1841140892392113,0.2412745400726276
0.23184599376860118,0.2172455827185089
0.26534208751860117,0.20895075924715614
0.2970959182012649,0.20724794330319818
0.3221446300688244,0.21235855505740792
0.3412541271391369,0.2294260469676797
0.35148080008370536,0.25767210708564275
0.3485714285714286,0.3193557315842731
0.3383334786551339,0.37910302746100183
0.31708240327380954,0.4323453182171902
0.29085088820684524,0.48405803410583453
0.26687924339657737,0.5241154187803891
0.2523809523809524,0.5474439017454515
0.2438095238095238,0.5609997295733528
0.23810070219494048,0.5735023636714608
0.2361904761904762,0.5818548493085854
0.2509822300502232,0.5793090583252807
0.27126493908110116,0.5723455562486471
0.3040028599330357,0.5619257610435299
0.3444051688058036,0.5511120046837462
0.38812337239583333,0.5476558388448117
0.43042881556919643,0.5514113897033829
0.4647035435267857,0.5641054672834355
0.4926263718377976,0.5859198410611773
0.5142579868861608,0.6167959578439925
0.527533947172619,0.6497322559800471
0.5324626813616071,0.6873326977766143
0.5267500813802083,0.727018778836254
0.503476329985119,0.7845401623667302
0.4708315313430059,0.8339528197467333
0.417415771484375,0.8842283729805275
0.3516802978515625,0.9277958942628627
0.2892742629278274,0.9528294207389935
0.22476190476190477,0.9739311003309592
0.17809523809523808,0.9843586601985755
0.14095238095238094,0.9895724401323837
0.1219047619047619,0.988529684145622
0.3028571428571429,0.543272877798405
0.3006370326450893,0.543272877798405
0.3076213146391369,0.5408389743288166
0.3403794933500744,0.5279579084010403
0.3898136393229167,0.5051958639297631
0.4548264857700893,0.46892375222350974
0.5196436709449405,0.42284207141083724
0.5686185128348215,0.38564481926125094
0.6060334123883928,0.35812456415262806
0.6274609375,0.34182933793714176
0.6435731724330357,0.32865926108798577
0.6555491420200893,0.31775379260802855
0.6613639322916667,0.3090947300917395
0.6588170224144345,0.2956676556428189
0.6501003882998512,0.28248809572225014
0.6375384812127977,0.26439184967562485
0.6232252139136905,0.23912347398128422
0.6117421177455357,0.21508649738556812
0.5997506859188988,0.18818983377830578
0.5903353445870536,0.16757229998659004
0.5832438151041667,0.14902099380169906
0.5781030854724702,0.13870073902402902
0.5752380952380952,0.1324270190143219
0.5771428571428572,0.1303757479295241
0.5828571428571429,0.1449400908554615
0.5980952380952381,0.17830828243183375
0.642770007905506,0.318443574674955
0.6855156017485119,0.444301180056859
0.726318359375,0.5591409202868928
0.7626947893415179,0.6555239304670655
0.7933919852120536,0.7380095949589265
0.817960205078125,0.7952248471236604
0.8379377673921131,0.8349342221707973
0.8380952380952381,0.8352445540916621
0.03619047619047619,0.31386656071084595
0.033000342959449404,0.3103736718369772
0.03238095238095238,0.308196511388055
0.039661705380394346,0.3012326910875485
0.06686718168712798,0.28560236183212684
0.14138971237909226,0.25020218353765533
0.26832847958519346,0.197675196403001
0.430738757905506,0.13524126365681619
0.5953083147321429,0.07643240998130817
0.7639970470610119,0.029632179663597907
0.8934564499627976,0.0
0.10285714285714286,0.23878812966400842
0.10285714285714286,0.23121618354236506
0.10742731003534225,0.21932562124141805
0.1164088367280506,0.20726633664305255
0.16820824032738096,0.17607632383199587
0.21745855422247024,0.1626806899017191
